product_sk	product_category_name	total_orders	total_quantity_sold	total_revenue	avg_selling_price	avg_freight_value	freight_ratio	avg_review_score	avg_delivery_days	delay_rate	product_segment	dwh_create_date
7731	utilidades_domesticas	2	1	109.66	39.30	15.53	39.52	5	20.5	0.00	REGULAR	2026-05-15 09:24:16.503
7732	cama_mesa_banho	1	1	217.53	198.89	18.64	9.37	4	18	0.00	REGULAR	2026-05-15 09:24:16.503
7733	market_place	4	1	871.43	198.00	19.86	10.03	4.25	6.5	0.00	REGULAR	2026-05-15 09:24:16.503
7734	brinquedos	4	1	435.00	89.00	19.75	22.19	2.75	9	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7735	relogios_presentes	2	1	403.51	189.00	12.76	6.75	3.5	10	0.00	REGULAR	2026-05-15 09:24:16.503
7736	moveis_escritorio	1	1	163.64	139.94	23.70	16.94	5	19	0.00	REGULAR	2026-05-15 09:24:16.503
7737	unknown	27	1	4745.93	152.27	17.23	11.31	3.96	15.68	17.86	REGULAR	2026-05-15 09:24:16.503
7738	eletroportateis	1	1	78.72	16.90	9.34	55.27	2	4	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7739	pet_shop	1	1	16.36	8.49	7.87	92.70	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
7740	relogios_presentes	1	1	467.80	449.90	17.90	3.98	5	14	0.00	REGULAR	2026-05-15 09:24:16.503
7741	cama_mesa_banho	1	1	109.29	91.40	17.89	19.57	1	22	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7742	utilidades_domesticas	1	1	126.22	105.00	21.22	20.21	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
7743	cool_stuff	2	1	184.58	77.50	14.80	19.09	5	18	0.00	REGULAR	2026-05-15 09:24:16.503
7744	audio	8	1	1137.50	106.00	20.39	19.23	4	12.63	22.22	REGULAR	2026-05-15 09:24:16.503
7745	fashion_bolsas_e_acessorios	1	1	64.00	49.90	14.10	28.26	5	18	0.00	REGULAR	2026-05-15 09:24:16.503
7746	utilidades_domesticas	1	1	328.26	288.02	40.24	13.97	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
7747	moveis_escritorio	1	1	296.41	229.99	66.42	28.88	3	32	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
7748	bebes	3	1	88.97	19.90	9.76	49.03	2.67	7.33	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7749	beleza_saude	1	1	887.37	849.90	37.47	4.41	4	19	0.00	REGULAR	2026-05-15 09:24:16.503
7750	pet_shop	3	1	92.59	15.00	15.86	105.76	4.67	8.33	0.00	REGULAR	2026-05-15 09:24:16.503
7751	telefonia	1	1	27.67	9.89	17.78	179.78	5	17	0.00	REGULAR	2026-05-15 09:24:16.503
7752	beleza_saude	2	1	521.25	194.90	65.73	33.72	5	9.5	0.00	REGULAR	2026-05-15 09:24:16.503
7753	construcao_ferramentas_seguranca	3	1	1029.57	144.08	27.52	19.10	2.17	10.67	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7754	informatica_acessorios	1	1	64.00	49.90	14.10	28.26	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
7755	moveis_decoracao	1	1	98.42	59.90	38.52	64.31	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
7756	moveis_decoracao	9	1	673.64	52.40	14.96	28.56	3.5	13.6	10.00	REGULAR	2026-05-15 09:24:16.503
7757	malas_acessorios	1	1	1005.43	899.00	106.43	11.84	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
7758	beleza_saude	2	1	204.33	74.25	27.92	37.60	5	16.5	0.00	REGULAR	2026-05-15 09:24:16.503
7759	papelaria	1	1	62.00	59.00	3.00	5.08	4	11	0.00	REGULAR	2026-05-15 09:24:16.503
7760	moveis_decoracao	1	1	239.80	169.90	69.90	41.14	5	28	0.00	REGULAR	2026-05-15 09:24:16.503
7761	informatica_acessorios	1	1	181.61	160.00	21.61	13.51	5	14	0.00	REGULAR	2026-05-15 09:24:16.503
7762	brinquedos	19	1	2452.57	103.92	25.16	24.21	4.26	15.33	5.26	REGULAR	2026-05-15 09:24:16.503
7763	esporte_lazer	1	1	54.11	39.00	15.11	38.74	5	22	0.00	REGULAR	2026-05-15 09:24:16.503
7764	ferramentas_jardim	1	1	136.88	117.97	18.91	16.03	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
7765	telefonia	1	1	27.77	19.99	7.78	38.92	4	5	0.00	REGULAR	2026-05-15 09:24:16.503
7766	beleza_saude	1	1	64.40	27.30	37.10	135.90	4	32	0.00	REGULAR	2026-05-15 09:24:16.503
7767	brinquedos	1	1	70.74	58.83	11.91	20.24	1	17	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7768	construcao_ferramentas_construcao	7	1	1384.83	95.20	11.33	11.90	4.62	15.08	0.00	REGULAR	2026-05-15 09:24:16.503
7769	esporte_lazer	1	1	50.72	32.49	18.23	56.11	5	14	0.00	REGULAR	2026-05-15 09:24:16.503
7770	alimentos_bebidas	1	1	44.19	35.90	8.29	23.09	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
7771	cama_mesa_banho	1	1	691.38	320.00	25.69	8.03	4	3	0.00	REGULAR	2026-05-15 09:24:16.503
7772	esporte_lazer	1	1	38.55	26.70	11.85	44.38	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
7773	consoles_games	1	1	621.29	599.00	22.29	3.72	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
7774	eletronicos	1	1	35.54	16.22	19.32	119.11	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
7775	sinalizacao_e_seguranca	1	1	78.14	59.90	18.24	30.45	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
7776	pet_shop	14	1	2471.77	149.90	26.66	17.78	4.64	11.79	0.00	REGULAR	2026-05-15 09:24:16.503
7777	telefonia	2	1	66.84	18.90	14.52	76.83	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
7778	cama_mesa_banho	1	1	83.37	68.80	14.57	21.18	3	7	0.00	REGULAR	2026-05-15 09:24:16.503
7779	cama_mesa_banho	1	1	153.90	139.90	14.00	10.01	0	8	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7780	cama_mesa_banho	1	1	81.68	66.90	14.78	22.09	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
7781	malas_acessorios	1	1	146.17	129.50	16.67	12.87	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
7782	unknown	1	1	34.24	22.50	11.74	52.18	4	10	0.00	REGULAR	2026-05-15 09:24:16.503
7783	malas_acessorios	2	1	633.19	299.90	16.70	5.57	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
7784	esporte_lazer	2	1	74.81	26.00	11.41	43.87	5	11.5	0.00	REGULAR	2026-05-15 09:24:16.503
7785	cama_mesa_banho	2	1	321.87	135.49	25.45	18.78	1.5	20.5	50.00	LOW_REVIEW	2026-05-15 09:24:16.503
7786	livros_tecnicos	6	1	282.02	35.00	12.00	34.30	3.83	8.33	0.00	REGULAR	2026-05-15 09:24:16.503
7787	artigos_de_natal	1	1	24.85	12.06	12.79	106.05	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
7788	cama_mesa_banho	3	1	194.76	46.67	18.25	39.11	5	8.33	0.00	REGULAR	2026-05-15 09:24:16.503
7789	moveis_decoracao	2	1	312.92	95.00	9.31	9.80	3	9	0.00	REGULAR	2026-05-15 09:24:16.503
7790	utilidades_domesticas	5	1	1971.30	262.50	131.76	50.19	4.4	11.75	0.00	REGULAR	2026-05-15 09:24:16.503
7791	climatizacao	4	1	574.08	92.40	22.42	24.26	4.4	17.4	0.00	REGULAR	2026-05-15 09:24:16.503
7792	agro_industria_e_comercio	13	1	422.07	20.39	9.76	47.84	3.71	7	7.14	REGULAR	2026-05-15 09:24:16.503
7793	consoles_games	1	1	185.02	159.90	25.12	15.71	1	196	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
7794	informatica_acessorios	4	1	1845.68	422.49	38.93	9.21	4.25	13.75	0.00	REGULAR	2026-05-15 09:24:16.503
7795	automotivo	4	1	141.88	19.94	15.53	77.88	3.5	7.75	0.00	REGULAR	2026-05-15 09:24:16.503
7796	cama_mesa_banho	2	1	182.43	46.90	13.91	29.66	4.67	6.33	0.00	REGULAR	2026-05-15 09:24:16.503
7797	telefonia	2	1	69.36	19.94	14.74	73.92	5	15.5	0.00	REGULAR	2026-05-15 09:24:16.503
7798	bebes	6	1	918.33	122.50	30.56	24.94	3.17	18.83	16.67	REGULAR	2026-05-15 09:24:16.503
7799	papelaria	1	1	741.44	699.00	42.44	6.07	1	43	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
7800	telefonia	1	1	58.71	49.99	8.72	17.44	1	3	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7801	moveis_escritorio	4	1	1000.97	203.99	46.25	22.67	2.75	19.5	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7802	beleza_saude	15	1	1750.62	94.87	14.55	15.34	4	10.63	18.75	REGULAR	2026-05-15 09:24:16.503
7803	cama_mesa_banho	1	1	166.67	149.99	16.68	11.12	3	12	0.00	REGULAR	2026-05-15 09:24:16.503
7804	pet_shop	2	1	409.79	189.99	14.91	7.85	5	10.5	0.00	REGULAR	2026-05-15 09:24:16.503
7805	instrumentos_musicais	1	1	35.86	24.90	10.96	44.02	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
7806	esporte_lazer	1	1	165.71	149.90	15.81	10.55	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
7807	utilidades_domesticas	6	1	340.26	35.19	13.42	38.15	4.14	9.86	0.00	REGULAR	2026-05-15 09:24:16.503
7808	moveis_decoracao	1	1	139.50	124.90	14.60	11.69	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
7809	moveis_decoracao	1	1	30.00	14.90	15.10	101.34	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
7810	pet_shop	1	1	291.72	249.00	42.72	17.16	1	NULL	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7811	moveis_sala	6	1	978.94	106.55	33.30	31.25	4	10.29	0.00	REGULAR	2026-05-15 09:24:16.503
7812	papelaria	3	1	292.01	82.33	15.00	18.22	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
7813	informatica_acessorios	1	1	393.47	374.90	18.57	4.95	1	3	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7814	automotivo	1	1	106.25	89.90	16.35	18.19	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
7815	instrumentos_musicais	3	1	1250.12	389.00	27.71	7.12	3.67	21	33.33	DELIVERY_RISK	2026-05-15 09:24:16.503
7816	moveis_decoracao	1	1	230.18	93.45	21.64	23.16	3	3	0.00	REGULAR	2026-05-15 09:24:16.503
7817	brinquedos	4	1	493.80	109.90	13.55	12.33	3.75	8.75	0.00	REGULAR	2026-05-15 09:24:16.503
7818	fashion_bolsas_e_acessorios	1	1	32.38	24.99	7.39	29.57	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
7819	telefonia	2	1	257.11	109.40	19.16	17.51	3.5	22	0.00	REGULAR	2026-05-15 09:24:16.503
7820	moveis_decoracao	1	1	74.07	59.90	14.17	23.66	5	16	0.00	REGULAR	2026-05-15 09:24:16.503
7821	eletronicos	1	1	34.00	18.90	15.10	79.89	3	12	0.00	REGULAR	2026-05-15 09:24:16.503
7822	informatica_acessorios	2	1	167.68	65.00	18.84	28.98	5	13.5	0.00	REGULAR	2026-05-15 09:24:16.503
7823	brinquedos	2	1	560.24	249.99	30.13	12.05	5	9.5	0.00	REGULAR	2026-05-15 09:24:16.503
7825	brinquedos	3	1	311.20	92.99	10.74	11.55	4	7.33	0.00	REGULAR	2026-05-15 09:24:16.503
7826	moveis_decoracao	1	1	105.23	68.20	37.03	54.30	2	9	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7827	brinquedos	8	1	725.69	75.60	15.11	19.98	4.13	21	12.50	REGULAR	2026-05-15 09:24:16.503
7828	moveis_decoracao	3	1	225.50	64.90	10.27	15.82	3.33	9.67	0.00	REGULAR	2026-05-15 09:24:16.503
7829	beleza_saude	2	1	120.20	35.00	25.10	71.71	4	13.5	0.00	REGULAR	2026-05-15 09:24:16.503
7830	eletronicos	5	1	236.47	29.50	17.79	60.32	3.2	29.2	40.00	DELIVERY_RISK	2026-05-15 09:24:16.503
7831	fashion_calcados	1	1	40.86	29.90	10.96	36.66	5	17	0.00	REGULAR	2026-05-15 09:24:16.503
7832	cama_mesa_banho	1	1	200.76	149.00	51.76	34.74	1	11	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7833	eletrodomesticos	1	1	42.94	26.15	16.79	64.21	5	17	0.00	REGULAR	2026-05-15 09:24:16.503
7834	bebes	1	1	217.30	199.99	17.31	8.66	5	32	0.00	REGULAR	2026-05-15 09:24:16.503
7835	beleza_saude	1	1	35.09	19.99	15.10	75.54	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
7836	fashion_bolsas_e_acessorios	1	1	99.43	89.99	9.44	10.49	1	21	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
7837	automotivo	1	1	94.49	74.50	19.99	26.83	4	6	0.00	REGULAR	2026-05-15 09:24:16.503
7838	utilidades_domesticas	1	1	326.36	309.99	16.37	5.28	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
7840	automotivo	1	1	329.14	310.53	18.61	5.99	5	17	0.00	REGULAR	2026-05-15 09:24:16.503
7841	pet_shop	12	1	2534.11	192.55	18.63	9.67	4.75	11.67	0.00	REGULAR	2026-05-15 09:24:16.503
7842	fashion_bolsas_e_acessorios	1	1	13.78	6.00	7.78	129.67	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
7843	cama_mesa_banho	4	1	207.63	31.90	20.01	62.72	4	17.25	0.00	REGULAR	2026-05-15 09:24:16.503
7844	esporte_lazer	2	1	149.87	58.90	16.04	27.22	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
7845	perfumaria	1	1	9.56	7.00	2.56	36.57	2	6	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7846	tablets_impressao_imagem	2	1	349.59	104.93	11.60	11.05	5	12.33	0.00	REGULAR	2026-05-15 09:24:16.503
7847	informatica_acessorios	1	1	31.79	19.00	12.79	67.32	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
7848	esporte_lazer	4	1	348.51	62.00	25.13	40.53	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
7849	beleza_saude	2	1	129.19	51.89	12.71	24.48	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
7850	relogios_presentes	1	1	151.61	129.00	22.61	17.53	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
7851	esporte_lazer	1	1	37.68	29.90	7.78	26.02	4	4	0.00	REGULAR	2026-05-15 09:24:16.503
7852	utilidades_domesticas	2	1	162.26	63.00	18.13	28.78	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
7853	bebes	1	1	109.59	89.99	19.60	21.78	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
7854	consoles_games	3	1	247.86	69.90	12.72	18.20	5	5.33	0.00	REGULAR	2026-05-15 09:24:16.503
7855	unknown	3	1	130.29	14.80	11.26	76.07	3	9	0.00	REGULAR	2026-05-15 09:24:16.503
7856	informatica_acessorios	4	1	181.83	31.90	13.56	42.50	3.5	15.25	25.00	REGULAR	2026-05-15 09:24:16.503
7857	utilidades_domesticas	4	1	172.66	29.20	13.97	47.83	4	9.75	0.00	REGULAR	2026-05-15 09:24:16.503
7858	moveis_decoracao	5	1	412.72	34.99	23.97	68.51	2.29	22	14.29	LOW_REVIEW	2026-05-15 09:24:16.503
7859	papelaria	1	1	111.10	94.00	17.10	18.19	5	24	0.00	REGULAR	2026-05-15 09:24:16.503
7860	automotivo	1	1	48.04	31.99	16.05	50.17	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
7861	papelaria	1	1	72.45	59.90	12.55	20.95	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
7862	esporte_lazer	3	1	113.20	20.62	7.69	37.28	3.5	8	25.00	REGULAR	2026-05-15 09:24:16.503
7863	cama_mesa_banho	2	1	136.80	55.00	13.40	24.36	4	7.5	0.00	REGULAR	2026-05-15 09:24:16.503
7864	moveis_decoracao	2	1	159.26	62.20	17.43	28.02	3	9	0.00	REGULAR	2026-05-15 09:24:16.503
7865	utilidades_domesticas	1	1	52.97	44.50	8.47	19.03	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
7866	esporte_lazer	2	1	53.88	16.00	10.94	68.38	4	5.5	0.00	REGULAR	2026-05-15 09:24:16.503
7867	papelaria	5	1	575.71	95.00	20.14	21.20	4.4	13.4	0.00	REGULAR	2026-05-15 09:24:16.503
7868	livros_interesse_geral	1	1	43.89	34.90	8.99	25.76	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
7869	automotivo	1	1	159.25	135.80	23.45	17.27	4	18	0.00	REGULAR	2026-05-15 09:24:16.503
7870	brinquedos	1	1	110.26	89.90	20.36	22.65	5	31	0.00	REGULAR	2026-05-15 09:24:16.503
7871	relogios_presentes	3	1	367.53	100.33	22.18	22.10	3.67	18.33	0.00	REGULAR	2026-05-15 09:24:16.503
7872	market_place	8	1	323.15	24.96	15.43	61.82	4.75	11.75	0.00	REGULAR	2026-05-15 09:24:16.503
7873	cama_mesa_banho	3	1	537.22	164.90	14.17	8.60	5	20	0.00	REGULAR	2026-05-15 09:24:16.503
7874	esporte_lazer	1	1	93.11	75.00	18.11	24.15	4	16	0.00	REGULAR	2026-05-15 09:24:16.503
7875	moveis_decoracao	1	1	190.29	49.90	13.53	27.11	5	2	0.00	REGULAR	2026-05-15 09:24:16.503
7876	esporte_lazer	1	1	46.31	29.99	16.32	54.42	4	7	0.00	REGULAR	2026-05-15 09:24:16.503
7877	esporte_lazer	1	1	61.05	39.90	21.15	53.01	3	9	0.00	REGULAR	2026-05-15 09:24:16.503
7878	utilidades_domesticas	3	1	548.25	161.42	21.33	13.21	4.67	6.67	0.00	REGULAR	2026-05-15 09:24:16.503
7879	cama_mesa_banho	1	1	115.46	105.90	9.56	9.03	4.5	6	0.00	REGULAR	2026-05-15 09:24:16.503
7880	moveis_decoracao	4	1	125.29	16.24	15.08	92.87	3.75	11.5	0.00	REGULAR	2026-05-15 09:24:16.503
7881	cool_stuff	2	1	149.44	62.99	11.73	18.62	4	2	0.00	REGULAR	2026-05-15 09:24:16.503
7882	cama_mesa_banho	17	1	1434.92	54.55	17.20	31.53	3.4	12.3	0.00	REGULAR	2026-05-15 09:24:16.503
7883	brinquedos	1	1	70.31	53.50	16.81	31.42	5	23	0.00	REGULAR	2026-05-15 09:24:16.503
7884	fashion_bolsas_e_acessorios	1	1	70.44	55.30	15.14	27.38	4	17	0.00	REGULAR	2026-05-15 09:24:16.503
7885	beleza_saude	1	1	143.47	129.90	13.57	10.45	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
7886	moveis_decoracao	1	1	114.55	96.00	18.55	19.32	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
7887	alimentos_bebidas	2	1	186.07	73.00	20.04	27.45	3	6	0.00	REGULAR	2026-05-15 09:24:16.503
7888	beleza_saude	1	1	75.08	56.80	18.28	32.18	5	22	0.00	REGULAR	2026-05-15 09:24:16.503
7889	cama_mesa_banho	1	1	116.26	75.00	41.26	55.01	2	27	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7890	bebes	1	1	261.92	249.99	11.93	4.77	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
7891	brinquedos	1	1	57.17	38.80	18.37	47.35	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
7892	utilidades_domesticas	2	1	220.61	48.00	25.54	53.20	3.67	17.33	0.00	REGULAR	2026-05-15 09:24:16.503
7893	malas_acessorios	2	1	276.12	119.00	19.06	16.02	4.5	9.5	0.00	REGULAR	2026-05-15 09:24:16.503
7894	automotivo	1	1	26.39	19.00	7.39	38.89	3	7	0.00	REGULAR	2026-05-15 09:24:16.503
7895	fashion_bolsas_e_acessorios	1	1	41.75	29.90	11.85	39.63	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
7896	cama_mesa_banho	1	1	57.70	43.99	13.71	31.17	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
7897	moveis_decoracao	1	1	35.86	24.90	10.96	44.02	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
7898	beleza_saude	1	1	72.51	57.90	14.61	25.23	4	27	0.00	REGULAR	2026-05-15 09:24:16.503
7899	utilidades_domesticas	2	1	721.28	339.00	21.64	6.38	3.5	20	50.00	DELIVERY_RISK	2026-05-15 09:24:16.503
7900	utilidades_domesticas	2	1	97.50	21.65	10.85	50.12	3.67	3	0.00	REGULAR	2026-05-15 09:24:16.503
7901	brinquedos	4	1	348.50	74.49	12.64	16.96	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
7902	telefonia	2	1	58.59	24.90	4.40	17.65	4	28.5	50.00	DELIVERY_RISK	2026-05-15 09:24:16.503
7903	beleza_saude	4	1	203.87	38.90	12.07	31.02	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
7904	automotivo	42	1	1831.58	29.62	12.97	43.78	3.86	8.02	13.95	REGULAR	2026-05-15 09:24:16.503
7905	beleza_saude	3	1	382.31	114.82	12.61	10.98	3.67	4.33	0.00	REGULAR	2026-05-15 09:24:16.503
7906	esporte_lazer	1	1	68.46	44.99	23.47	52.17	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
7907	perfumaria	1	1	346.06	329.00	17.06	5.19	5	2	0.00	REGULAR	2026-05-15 09:24:16.503
7908	beleza_saude	2	1	482.46	227.17	14.06	6.19	5	13.5	0.00	REGULAR	2026-05-15 09:24:16.503
7909	automotivo	1	1	163.55	139.99	23.56	16.83	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
7910	cama_mesa_banho	1	1	189.96	166.00	23.96	14.43	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
7911	unknown	1	1	30.00	14.90	15.10	101.34	4	5	0.00	REGULAR	2026-05-15 09:24:16.503
7912	bebes	1	1	80.81	59.90	20.91	34.91	3	20	0.00	REGULAR	2026-05-15 09:24:16.503
7913	automotivo	1	1	25.03	9.80	15.23	155.41	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
7914	cama_mesa_banho	11	1	1195.68	92.63	16.07	17.35	4.36	11	0.00	REGULAR	2026-05-15 09:24:16.503
7915	informatica_acessorios	1	1	1229.19	1199.99	29.20	2.43	5	17	0.00	REGULAR	2026-05-15 09:24:16.503
7916	moveis_decoracao	1	1	245.29	229.90	15.39	6.69	4	5	0.00	REGULAR	2026-05-15 09:24:16.503
7917	perfumaria	1	1	22.93	14.99	7.94	52.97	3	5	0.00	REGULAR	2026-05-15 09:24:16.503
7918	cama_mesa_banho	1	1	83.42	64.00	19.42	30.34	5	24	0.00	REGULAR	2026-05-15 09:24:16.503
7919	fraldas_higiene	3	1	159.61	40.00	13.20	33.01	4.33	6.67	0.00	REGULAR	2026-05-15 09:24:16.503
7920	brinquedos	1	1	296.71	279.99	16.72	5.97	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
7921	cama_mesa_banho	1	1	153.10	141.50	11.60	8.20	4	13	0.00	REGULAR	2026-05-15 09:24:16.503
7922	eletrodomesticos	2	1	336.43	136.90	31.32	22.87	4.5	8	0.00	REGULAR	2026-05-15 09:24:16.503
7923	casa_construcao	16	1	1966.65	93.27	15.99	17.15	3.5	13.22	5.56	REGULAR	2026-05-15 09:24:16.503
7924	utilidades_domesticas	1	1	18.78	9.90	8.88	89.70	3	13	0.00	REGULAR	2026-05-15 09:24:16.503
7925	construcao_ferramentas_ferramentas	2	1	336.40	149.90	18.30	12.21	1	21.5	50.00	LOW_REVIEW	2026-05-15 09:24:16.503
7926	bebidas	2	1	55.12	19.49	8.07	41.41	4.5	3.5	0.00	REGULAR	2026-05-15 09:24:16.503
7927	beleza_saude	1	1	173.77	156.97	16.80	10.70	1	NULL	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7928	bebes	12	1	1149.70	60.90	21.22	34.85	3.93	12	0.00	REGULAR	2026-05-15 09:24:16.503
7929	eletronicos	5	1	1361.82	204.50	22.47	10.99	4.17	9.5	16.67	REGULAR	2026-05-15 09:24:16.503
7930	utilidades_domesticas	1	1	34.30	12.02	22.28	185.36	4.5	22	0.00	REGULAR	2026-05-15 09:24:16.503
7931	informatica_acessorios	8	1	1546.33	180.35	12.94	7.17	2.94	33.88	25.00	LOW_REVIEW	2026-05-15 09:24:16.503
7932	moveis_decoracao	5	1	315.39	49.90	13.18	26.41	4.6	8.2	0.00	REGULAR	2026-05-15 09:24:16.503
7933	esporte_lazer	17	1	1440.36	61.18	23.54	38.48	4.47	15.27	0.00	REGULAR	2026-05-15 09:24:16.503
7934	telefonia	5	1	220.51	22.95	21.16	92.20	4.6	15	20.00	REGULAR	2026-05-15 09:24:16.503
7935	bebes	1	1	822.51	799.99	22.52	2.82	4	7	0.00	REGULAR	2026-05-15 09:24:16.503
7936	moveis_decoracao	1	1	312.34	275.31	37.03	13.45	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
7937	esporte_lazer	1	1	46.10	31.00	15.10	48.71	5	14	0.00	REGULAR	2026-05-15 09:24:16.503
7938	moveis_decoracao	1	1	64.77	52.90	11.87	22.44	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
7939	telefonia	1	1	44.10	29.00	15.10	52.07	4	19	0.00	REGULAR	2026-05-15 09:24:16.503
7940	ferramentas_jardim	1	1	49.54	34.99	14.55	41.58	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
7941	cool_stuff	1	1	300.83	289.99	10.84	3.74	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
7942	automotivo	7	1	2724.14	369.00	20.16	5.46	3.86	8.71	0.00	REGULAR	2026-05-15 09:24:16.503
7943	cama_mesa_banho	2	1	183.69	75.90	15.95	21.01	4	6	0.00	REGULAR	2026-05-15 09:24:16.503
7944	relogios_presentes	1	1	204.17	185.00	19.17	10.36	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
7945	informatica_acessorios	1	1	295.70	279.00	16.70	5.99	5	27	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
7946	pet_shop	1	1	68.28	45.00	23.28	51.73	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
7947	alimentos	6	1	811.02	121.30	13.87	11.43	4.5	6.17	0.00	REGULAR	2026-05-15 09:24:16.503
7948	brinquedos	1	1	109.33	94.50	14.83	15.69	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
7949	unknown	1	1	28.41	20.30	8.11	39.95	1	NULL	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7950	relogios_presentes	2	1	382.17	162.45	28.64	17.63	4.5	12.5	0.00	REGULAR	2026-05-15 09:24:16.503
7951	utilidades_domesticas	5	1	238.24	33.00	14.65	44.39	4.2	3.75	0.00	REGULAR	2026-05-15 09:24:16.503
7952	cama_mesa_banho	1	1	97.44	69.97	27.47	39.26	3	3	0.00	REGULAR	2026-05-15 09:24:16.503
7953	beleza_saude	1	1	85.72	76.99	8.73	11.34	4	4	0.00	REGULAR	2026-05-15 09:24:16.503
7954	beleza_saude	1	1	279.15	255.65	23.50	9.19	1	14	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
7955	papelaria	1	1	159.77	129.00	30.77	23.85	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
7956	cama_mesa_banho	1	1	212.25	189.00	23.25	12.30	5	14	0.00	REGULAR	2026-05-15 09:24:16.503
7957	moveis_decoracao	1	1	65.13	49.90	15.23	30.52	5	18	0.00	REGULAR	2026-05-15 09:24:16.503
