customer_sk	recency_days	frequency_orders	monetary_value	r_score	f_score	m_score	rfm_score	rfm_segment	dwh_create_date
74280	2872	1	53.24	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
12412	2882	1	53.24	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
32547	3053	1	53.24	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
35625	3142	1	53.25	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
41761	3132	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
50531	3151	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
9618	3164	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
67607	3167	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
88834	3186	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
76548	3121	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
13125	3124	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
67510	3110	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
48947	3117	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
53283	3102	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
39697	3103	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
64979	3086	1	53.27	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
20488	3092	1	53.27	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
8463	3054	1	53.27	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
15930	3048	1	53.27	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
37435	3038	1	53.27	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
17086	3039	1	53.27	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
59575	3079	1	53.27	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
54478	3083	1	53.27	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
86865	3021	1	53.27	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
61959	3013	1	53.27	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
73716	2856	1	53.27	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
66227	3224	1	53.27	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
3652	3394	1	53.28	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
42073	2931	1	53.28	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
73276	3171	1	53.28	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
69513	2932	1	53.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
38022	2958	1	53.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
59784	2970	1	53.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
48543	2970	1	53.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
71152	2905	1	53.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
11807	2834	1	53.30	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
13952	3030	1	53.30	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
25969	3505	1	53.30	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
41614	2864	1	53.31	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
19197	2968	1	53.31	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
54284	2981	1	53.32	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
67522	2924	1	53.32	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
10183	2879	1	53.32	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
82785	2902	1	53.32	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
29700	2875	1	53.33	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
29482	3193	1	53.33	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
69199	3131	1	53.33	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
92548	3130	1	53.33	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
87432	3107	1	53.33	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
92234	3253	1	53.33	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
53659	3241	1	53.33	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
35756	2877	1	53.34	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
82715	2832	1	53.34	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
26504	2875	1	53.35	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
13866	2880	1	53.35	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
92189	2882	1	53.35	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
61812	2884	1	53.35	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
6321	2884	1	53.35	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
42546	2890	1	53.35	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
48001	3013	1	53.35	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
11848	2999	1	53.35	3	2	1	321	REGULAR	2026-05-13 20:55:29.630
87707	3321	1	53.35	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
26228	3283	1	53.36	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
81451	3237	1	53.36	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
68695	3116	1	53.36	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
79156	2887	1	53.36	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
43264	2827	1	53.36	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
58923	2816	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
23702	2824	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
25743	2824	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
12375	2821	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
82748	2837	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
56626	2844	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
44809	2845	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
81972	2841	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
9823	2838	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
51246	2848	1	53.37	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
54315	2951	1	53.37	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
53564	2950	1	53.37	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
44498	3186	1	53.37	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
80825	3053	1	53.37	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
28211	3245	1	53.37	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
30070	3053	1	53.38	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
58261	2988	1	53.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
52472	2985	1	53.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
27917	2967	1	53.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
56501	2968	1	53.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
32198	2965	1	53.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
79266	2965	1	53.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
2747	2837	1	53.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
15277	2894	1	53.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
24074	2910	1	53.39	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
56640	2970	1	53.39	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
84596	2993	1	53.39	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
27336	2982	1	53.39	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
34447	3059	1	53.40	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
16393	2998	1	53.40	3	2	1	321	REGULAR	2026-05-13 20:55:29.630
56924	3181	1	53.40	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
6781	2849	1	53.41	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
44294	2889	1	53.42	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
54405	2989	1	53.42	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
47654	3320	1	53.42	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
52579	3303	1	53.42	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
974	3339	1	53.42	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
16006	3348	1	53.42	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
83938	3359	1	53.42	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
53614	3403	1	53.42	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
25195	2892	1	53.43	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
40291	2840	1	53.43	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
68221	2834	1	53.43	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
76025	2821	1	53.43	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
90518	2892	1	53.44	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
76038	3403	1	53.46	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
68255	2879	1	53.47	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
87286	2835	1	53.47	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
57566	2834	1	53.47	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
72959	2964	1	53.47	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
39587	2816	1	53.48	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
20829	2823	1	53.48	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
19275	2844	1	53.48	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
42324	2854	1	53.48	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
48775	2851	1	53.48	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
52205	2880	1	53.48	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
38948	2877	1	53.48	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
30316	2885	1	53.48	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
94509	3245	1	53.49	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
53313	3228	1	53.50	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
3026	3392	1	53.50	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
72920	3092	1	53.50	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
31063	2995	1	53.50	3	2	1	321	REGULAR	2026-05-13 20:55:29.630
89720	3023	1	53.50	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
8321	3017	1	53.50	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
74893	3067	1	53.50	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
18007	3039	1	53.51	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
39982	3110	1	53.51	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
22185	3140	1	53.51	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
35735	3387	1	53.51	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
83156	3385	1	53.51	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
83659	3298	1	53.52	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
60178	3296	1	53.52	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
5892	2888	1	53.52	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
56282	2876	1	53.52	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
70192	2842	1	53.52	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
55474	2837	1	53.52	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
1577	2962	1	53.52	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
40877	2851	1	53.53	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
10649	3080	1	53.53	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
50125	3034	1	53.53	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
5765	2999	1	53.53	3	2	1	321	REGULAR	2026-05-13 20:55:29.630
47594	3273	1	53.53	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
15984	3291	1	53.54	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
49982	3286	1	53.54	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
76192	2847	1	53.54	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
55744	2858	1	53.54	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
32107	2906	1	53.54	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
79767	2898	1	53.54	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
84989	2955	1	53.54	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
10152	2963	1	53.54	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
49568	2946	1	53.54	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
63436	2945	1	53.54	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
30608	2829	1	53.55	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
44694	3121	1	53.55	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
76333	3274	1	53.55	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
47024	2842	1	53.56	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
12768	2913	1	53.56	2	1	1	211	REGULAR	2026-05-13 20:55:29.630
69798	2825	1	53.57	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
39253	2843	1	53.58	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
8860	2888	1	53.58	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
12526	2876	1	53.58	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
13163	2973	1	53.58	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
78314	2961	1	53.58	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
72085	3141	1	53.58	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
68332	3023	1	53.58	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
79116	3024	1	53.58	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
38467	3060	1	53.58	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
65852	3212	1	53.58	5	4	1	541	REGULAR	2026-05-13 20:55:29.630
41470	3210	1	53.59	5	4	1	541	REGULAR	2026-05-13 20:55:29.630
53155	3095	1	53.59	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
14279	2946	1	53.59	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
75418	2879	1	53.59	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
46508	2916	1	53.60	2	1	1	211	REGULAR	2026-05-13 20:55:29.630
78781	3195	1	53.60	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
19801	3015	1	53.60	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
19055	3225	1	53.60	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
85749	3256	1	53.60	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
92424	3262	1	53.60	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
14007	3246	1	53.60	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
61285	3295	1	53.60	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
77979	3188	2	53.60	4	5	1	451	REGULAR	2026-05-13 20:55:29.630
84380	3285	1	53.61	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
48266	3003	1	53.61	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
6783	3084	1	53.61	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
38248	2921	1	53.61	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
85642	2924	1	53.61	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
19917	2947	1	53.61	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
22461	2940	1	53.61	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
35484	2981	1	53.61	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
79522	2891	1	53.61	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
26400	2899	1	53.61	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
91098	2905	1	53.61	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
75380	2904	1	53.61	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
36800	2877	1	53.62	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
58309	2843	1	53.62	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
89178	2838	1	53.62	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
7390	2849	1	53.62	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
12036	2829	1	53.62	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
91853	3086	1	53.62	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
89409	3113	1	53.62	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
49593	3117	1	53.62	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
92017	3100	1	53.62	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
93348	3035	1	53.62	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
46483	3036	1	53.62	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
59796	3045	1	53.62	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
79279	3228	1	53.62	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
16549	3207	1	53.62	5	4	1	541	REGULAR	2026-05-13 20:55:29.630
82175	2835	1	53.63	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
31077	2910	1	53.63	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
62082	2955	1	53.63	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
43414	2928	1	53.63	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
61160	2973	1	53.64	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
32936	3345	1	53.64	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
47149	3286	1	53.65	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
90088	2860	1	53.65	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
80875	2838	1	53.66	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
32792	3024	1	53.66	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
61578	2997	1	53.68	3	2	1	321	REGULAR	2026-05-13 20:55:29.630
62792	2997	1	53.68	3	2	1	321	REGULAR	2026-05-13 20:55:29.630
56118	3046	1	53.68	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
4730	3078	1	53.68	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
15714	3075	1	53.68	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
68979	3086	1	53.68	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
53622	3089	1	53.68	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
58949	3192	1	53.68	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
89513	2830	1	53.68	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
23863	2991	1	53.68	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
41159	2957	1	53.69	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
93141	2929	1	53.69	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
77728	3092	1	53.69	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
28412	3016	1	53.69	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
37700	3005	1	53.70	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
58903	3005	1	53.70	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
412	3160	1	53.70	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
91624	2929	1	53.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
28893	2929	1	53.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
87714	2941	1	53.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
63516	2958	1	53.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
91882	2966	1	53.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
44791	2968	1	53.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
48938	2993	1	53.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
72632	2987	1	53.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
81481	2980	1	53.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
36806	2894	1	53.70	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
93089	3303	1	53.70	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
9103	3346	1	53.70	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
30626	3281	1	53.71	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
70887	2941	1	53.71	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
52801	2934	1	53.71	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
36187	2984	1	53.72	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
27006	2991	1	53.72	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
84911	2962	1	53.72	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
84287	2890	1	53.72	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
24537	2827	1	53.72	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
5553	3085	1	53.72	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
8355	3038	1	53.72	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
65105	3042	1	53.72	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
67043	3278	1	53.72	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
92477	3341	1	53.72	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
12899	3201	1	53.72	5	4	1	541	REGULAR	2026-05-13 20:55:29.630
24783	3346	1	53.73	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
54080	3362	1	53.73	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
36346	3509	1	53.73	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
52375	3052	1	53.73	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
72726	3095	1	53.73	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
34104	3135	1	53.73	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
40137	2823	1	53.73	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
42901	3000	1	53.74	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
33099	3037	1	53.75	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
19620	2991	1	53.75	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
5943	2993	1	53.75	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
17718	2829	1	53.76	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
64746	2847	1	53.76	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
41399	2870	1	53.76	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
14756	2870	1	53.76	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
47291	3036	1	53.76	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
19909	3075	1	53.76	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
43501	3093	1	53.76	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
91061	3110	1	53.77	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
9930	3080	1	53.77	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
17186	3080	1	53.77	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
23222	3028	1	53.78	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
88730	2904	1	53.78	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
56974	2900	1	53.78	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
80622	2823	1	53.78	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
41357	2934	1	53.78	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
6175	2960	1	53.79	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
45815	3061	1	53.79	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
44223	3086	1	53.79	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
73279	3137	1	53.79	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
36510	3192	1	53.79	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
89950	3190	1	53.79	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
46592	3180	1	53.79	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
88520	3169	1	53.79	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
52956	3250	1	53.79	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
4826	3262	1	53.79	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
22958	3305	1	53.80	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
12564	3036	1	53.80	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
85463	3036	1	53.80	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
30071	2972	1	53.80	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
37990	2946	1	53.81	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
1848	2928	1	53.81	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
80792	2921	1	53.82	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
70760	2941	1	53.82	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
24544	2941	1	53.82	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
8190	2937	1	53.82	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
45630	2972	1	53.82	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
74775	2869	1	53.82	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
31661	3005	1	53.82	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
56657	3100	1	53.82	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
67469	3093	1	53.83	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
62348	2848	1	53.83	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
2360	2919	1	53.83	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
88020	3304	1	53.83	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
45490	3347	1	53.84	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
1650	3331	1	53.84	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
